1244378521	20240517	202405	2024	2024.3753	PAKSPY	PAKISTAN	PAK					SPY			PAK	PAKISTANI	PAK								1	010	010	01	1	0.0	2	1	2	-3.46666666666666	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	20250517023000	https://www.news18.com/india/haryana-student-arrested-for-allegedly-providing-information-to-pakistani-army-iss-9340667.html
1244378522	20240517	202405	2024	2024.3753	PAKSPY	PAKISTAN	PAK					SPY			PAK	PAKISTANI	PAK								1	046	046	04	1	7.0	4	1	2	-3.46666666666666	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	20250517023000	https://www.news18.com/india/haryana-student-arrested-for-allegedly-providing-information-to-pakistani-army-iss-9340667.html
1244378523	20240517	202405	2024	2024.3753	SPYSPY	OPERATIVE						SPY	SPY		PAKMIL	PAKISTANI	PAK					MIL			1	010	010	01	1	0.0	6	1	6	-3.46666666666666	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	20250517023000	https://www.news18.com/india/haryana-student-arrested-for-allegedly-providing-information-to-pakistani-army-iss-9340667.html
1244378524	20240517	202405	2024	2024.3753	SPYSPY	OPERATIVE						SPY	SPY		PAKSPY	PAKISTANI	PAK					SPY			1	046	046	04	1	7.0	6	1	6	-3.46666666666666	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	4	Nankana Sahib, Punjab, Pakistan	PK	PK04	23677	31.4475	73.6972	-2770167	20250517023000	https://www.news18.com/india/haryana-student-arrested-for-allegedly-providing-information-to-pakistani-army-iss-9340667.html
1244378525	20240517	202405	2024	2024.3753	USA	CINCINNATI	USA								aar	AFAR			aar						1	080	080	08	2	5.0	8	1	8	3.8135593220339	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250517023000	https://www.mlb.com/guardians/news/terry-francona-reflects-on-time-as-guardians-manager
1244378526	20240517	202405	2024	2024.3753	USA	CINCINNATI	USA								aar	AFAR			aar						1	110	110	11	3	-2.0	2	1	2	3.8135593220339	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	20250517023000	https://www.mlb.com/guardians/news/terry-francona-reflects-on-time-as-guardians-manager
1244378527	20240517	202405	2024	2024.3753	USA	CINCINNATI	USA								aar	AFAR			aar						1	110	110	11	3	-2.0	6	1	6	3.8135593220339	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20250517023000	https://www.mlb.com/guardians/news/terry-francona-reflects-on-time-as-guardians-manager
1244378528	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	043	043	04	1	2.8	1	1	1	-7.91788856304985	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20250517023000	https://newrepublic.com/post/195380/donald-trump-justice-department-charge-member-congress-ice
1244378529	20250510	202505	2025	2025.3562	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	043	043	04	1	2.8	1	1	1	-7.91788856304985	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	1	Jersey	JE	JE		49.216667	-2.116667	JE	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20250517023000	https://newrepublic.com/post/195380/donald-trump-justice-department-charge-member-congress-ice
1244378530	20250510	202505	2025	2025.3562	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-7.91788856304985	1	Jersey	JE	JE		49.216667	-2.116667	JE	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20250517023000	https://newrepublic.com/post/195380/donald-trump-justice-department-charge-member-congress-ice
1244378531	20250510	202505	2025	2025.3562	USAGOV	UNITED STATES	USA					GOV			USA	JERSEY	USA								1	112	112	11	3	-2.0	1	1	1	-7.91788856304985	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250517023000	https://newrepublic.com/post/195380/donald-trump-justice-department-charge-member-congress-ice
1244378532	20250510	202505	2025	2025.3562	USAGOV	UNITED STATES	USA					GOV			USA	JERSEY	USA								1	112	112	11	3	-2.0	1	1	1	-7.91788856304985	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20250517023000	https://newrepublic.com/post/195380/donald-trump-justice-department-charge-member-congress-ice
1244378533	20250516	202505	2025	2025.3726	IRQSPY	IRAQ	IRQ					SPY			SYR	DAMASCUS	SYR								0	040	040	04	1	1.0	1	1	1	-1.82992465016147	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250517023000	https://www.zerohedge.com/geopolitical/jordans-king-warned-us-against-assassinating-syrias-sharaa-trump-meeting
1244378534	20250516	202505	2025	2025.3726	IRQSPY	IRAQ	IRQ					SPY			SYR	DAMASCUS	SYR								0	040	040	04	1	1.0	1	1	1	-1.82992465016147	1	Iraq	IZ	IZ		33	44	IZ	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250517023000	https://www.zerohedge.com/geopolitical/jordans-king-warned-us-against-assassinating-syrias-sharaa-trump-meeting
1244378535	20250516	202505	2025	2025.3726	SYR	DAMASCUS	SYR								IRQSPY	IRAQ	IRQ					SPY			0	040	040	04	1	1.0	1	1	1	-1.82992465016147	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250517023000	https://www.zerohedge.com/geopolitical/jordans-king-warned-us-against-assassinating-syrias-sharaa-trump-meeting
1244378536	20250516	202505	2025	2025.3726	SYR	DAMASCUS	SYR								IRQSPY	IRAQ	IRQ					SPY			0	040	040	04	1	1.0	1	1	1	-1.82992465016147	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Iraq	IZ	IZ		33	44	IZ	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250517023000	https://www.zerohedge.com/geopolitical/jordans-king-warned-us-against-assassinating-syrias-sharaa-trump-meeting
1244378537	20250517	202505	2025	2025.3753											AFG	AFGHANISTAN	AFG								0	043	043	04	1	2.8	1	1	1	-0.83120204603581	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250517023000	https://wset.com/news/local/trump-admins-suspension-of-federal-refugee-program-upends-afghan-community-in-virginia-may-2025
1244378538	20250517	202505	2025	2025.3753											AFG	AFGHANISTAN	AFG								0	043	043	04	1	2.8	2	1	2	-0.83120204603581	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250517023000	https://wset.com/news/local/trump-admins-suspension-of-federal-refugee-program-upends-afghan-community-in-virginia-may-2025
1244378539	20250517	202505	2025	2025.3753											AFG	AFGHANISTAN	AFG								0	043	043	04	1	2.8	1	1	1	-0.83120204603581	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250517023000	https://wset.com/news/local/trump-admins-suspension-of-federal-refugee-program-upends-afghan-community-in-virginia-may-2025
1244378540	20250517	202505	2025	2025.3753											AFGCVL	AFGHAN	AFG					CVL			1	040	040	04	1	1.0	6	1	6	-2.31660231660232	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250517023000	https://slguardian.org/indias-jaishankar-discusses-kashmir-attack-in-first-call-with-taliban-officials/
1244378541	20250517	202505	2025	2025.3753											AFR	AFRICA	AFR								1	1124	112	11	3	-2.0	1	1	1	-6.32716049382716	0								1	South Africa	SF	SF		-30	26	SF	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250517023000	https://www.spacedaily.com/afp/250517014145.b6srtpj1.html
1244378542	20250517	202505	2025	2025.3753											AZE	AZERBAIJAN	AZE								1	042	042	04	1	1.9	1	1	1	-3.68098159509202	0								4	Ghazni, Punjab, Pakistan	PK	PK04	23676	31.8571	72.3462	-2760888	4	Ghazni, Punjab, Pakistan	PK	PK04	23676	31.8571	72.3462	-2760888	20250517023000	https://www.theweek.in/news/india/2025/05/16/turkiye-betrayed-us-shiv-sena-s-sanjay-nirupam-slams-ankara-s-pro-pakistan-tilt.html
1244378543	20250517	202505	2025	2025.3753											AZE	AZERBAIJAN	AZE								1	042	042	04	1	1.9	4	1	4	-3.68098159509202	0								1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	1	Azerbaijan	AJ	AJ		40.5	47.5	AJ	20250517023000	https://www.theweek.in/news/india/2025/05/16/turkiye-betrayed-us-shiv-sena-s-sanjay-nirupam-slams-ankara-s-pro-pakistan-tilt.html
1244378544	20250517	202505	2025	2025.3753											BEL	BRUSSELS	BEL								0	050	050	05	1	3.5	10	1	10	0.62015503875969	0								4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20250517023000	https://lenews.ch/2025/05/16/swiss-government-sets-out-curbs-on-free-movement/
1244378545	20250517	202505	2025	2025.3753											BEN	BENIN	BEN								1	042	042	04	1	1.9	1	1	1	-7.22737448033258	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20250517023000	https://punchng.com/organ-trafficking-unmasking-ritual-killing-lies-behind-booming-human-parts-trade-1/
1244378546	20250517	202505	2025	2025.3753											BOL	BOLIVIA	BOL								1	040	040	04	1	1.0	4	1	4	-4.97512437810945	0								1	Bolivia	BL	BL		-17	-65	BL	1	Bolivia	BL	BL		-17	-65	BL	20250517023000	https://www.wwaytv3.com/fire-crews-respond-to-apparent-house-explosion-in-leland/
1244378547	20250517	202505	2025	2025.3753											CHE	BASEL	CHE								1	042	042	04	1	1.9	10	1	10	0	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250517023000	https://lenews.ch/2025/05/17/eurovision-israel-rehearsal-disrupted-by-political-protest/
1244378548	20250517	202505	2025	2025.3753											COP	PRISON						COP			0	040	040	04	1	1.0	3	1	3	-3.32792207792208	0								4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	4	Donegal, Donegal, Ireland	EI	EI06	18287	54.65	-8.11667	-1502376	20250517023000	https://www.icij.org/news/2025/05/christopher-kinahan-cian-sharkhin-portlaoise-prison-writing/
1244378549	20250517	202505	2025	2025.3753											COP	PRISON						COP			0	040	040	04	1	1.0	3	1	3	-3.32792207792208	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20250517023000	https://www.icij.org/news/2025/05/christopher-kinahan-cian-sharkhin-portlaoise-prison-writing/
1244378550	20250517	202505	2025	2025.3753											COP	PRISON						COP			0	040	040	04	1	1.0	4	1	4	-3.32792207792208	0								4	Portlaoise, Laois, Ireland	EI	EI15	18302	53.0322	-7.3	-1505109	4	Portlaoise, Laois, Ireland	EI	EI15	18302	53.0322	-7.3	-1505109	20250517023000	https://www.icij.org/news/2025/05/christopher-kinahan-cian-sharkhin-portlaoise-prison-writing/
1244378551	20250517	202505	2025	2025.3753											COP	POLICE						COP			0	080	080	08	2	5.0	10	1	10	-16.3763066202091	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250517023000	https://www.ktvu.com/news/victim-killed-san-francisco-fishermans-wharf-shooting-idd-suspect-charged-murder
1244378552	20250517	202505	2025	2025.3753											COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-2.4390243902439	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20250517023000	https://punchng.com/rivers-woman-arrested-for-cutting-off-lovers-manhood/
1244378553	20250517	202505	2025	2025.3753											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-14.5077720207254	0								3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	3	Berkeley, California, United States	US	USCA	CA001	37.8716	-122.273	1658037	20250517023000	https://www.ktvu.com/news/man-stabbed-head-after-berkeley-road-rage-incident
1244378554	20250517	202505	2025	2025.3753											CRM	CRIMINAL						CRM			1	036	036	03	1	4.0	1	1	1	-2.0746887966805	0								3	Will County, Illinois, United States	US	USIL		41.4334	-87.9667	1785190	3	Will County, Illinois, United States	US	USIL		41.4334	-87.9667	1785190	20250517023000	https://patch.com/illinois/joliet/criminal-charges-2-people-who-visited-cellar-patterson-road
1244378555	20250517	202505	2025	2025.3753											CRM	CRIMINAL						CRM			1	130	130	13	3	-4.4	1	1	1	-9.01287553648068	0								4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	4	Jigawa, Kano, Nigeria	NI	NI29	22847	11.951	7.93842	-2013704	20250517023000	https://punchng.com/nscdc-nabs-nine-in-jigawa-for-cattle-rustling/
1244378556	20250517	202505	2025	2025.3753											CRM	BANDIT						CRM			0	190	190	19	4	-10.0	2	1	2	-1.21457489878542	0								4	Karim Lamido, Nigeria (general), Nigeria	NI	NI00	191135	9.3	11.2	-2014811	4	Daji, Nigeria (general), Nigeria	NI	NI00	191113	9.85	9.11667	-2005569	20250517023000	https://punchng.com/troops-recover-1000-stolen-cattle-in-taraba/
1244378557	20250517	202505	2025	2025.3753											CRM	BANDIT						CRM			0	193	193	19	4	-10.0	2	1	2	-1.21457489878542	0								4	Karim Lamido, Nigeria (general), Nigeria	NI	NI00	191135	9.3	11.2	-2014811	4	Daji, Nigeria (general), Nigeria	NI	NI00	191113	9.85	9.11667	-2005569	20250517023000	https://punchng.com/troops-recover-1000-stolen-cattle-in-taraba/
1244378558	20250517	202505	2025	2025.3753											CUB	CUBA	CUB								0	043	043	04	1	2.8	2	1	2	-4.47991761071061	0								4	Varadero, Matanzas, Cuba	CU	CU03	14762	23.1536	-81.2514	-1647644	4	Varadero, Matanzas, Cuba	CU	CU03	14762	23.1536	-81.2514	-1647644	20250517023000	https://www.cubaheadlines.com/articles/302946
1244378559	20250517	202505	2025	2025.3753											CVL	SETTLEMENT						CVL			1	036	036	03	1	4.0	6	1	6	-0.35087719298246	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250517023000	https://buffalonews.com/news/local/business/health-care/article_e75d77c2-4fc4-4713-9eb1-d8653ded88fc.html
1244378560	20250517	202505	2025	2025.3753											CVL	HIKER						CVL			1	040	040	04	1	1.0	10	1	10	-2.31958762886598	0								4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250517023000	https://www.yahoo.com/news/no-idea-helene-had-hit-001250135.html
1244378561	20250517	202505	2025	2025.3753											CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	2	1	2	-1.21457489878542	0								4	Jebjeb, Nigeria (general), Nigeria	NI	NI00	23109	9.25	11.1333	-2013568	4	Jebjeb, Nigeria (general), Nigeria	NI	NI00	23109	9.25	11.1333	-2013568	20250517023000	https://punchng.com/troops-recover-1000-stolen-cattle-in-taraba/
1244378562	20250517	202505	2025	2025.3753											CVL	ENGINEER						CVL			1	051	051	05	1	3.4	10	1	10	-4.56852791878173	0								3	Burlington, New Jersey, United States	US	USNJ	NJ005	40.0712	-74.8649	875038	3	Burlington, New Jersey, United States	US	USNJ	NJ005	40.0712	-74.8649	875038	20250517023000	https://savejersey.com/2025/05/latham-tiver-says-nj-transit-strike-is-not-just-a-contract-dispute-renewals-call-for-audit/
1244378563	20250517	202505	2025	2025.3753											CVL	CITIZEN						CVL			0	173	173	17	4	-5.0	5	1	5	-12.7139364303179	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250517023000	https://slguardian.org/salman-rushdie-attacker-sentenced-to-25-years-for-2022-stabbing/
1244378564	20250517	202505	2025	2025.3753											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	5	1	5	-0.26943802925327	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250517023000	https://file770.com/tag/kathryn-cramer/
1244378565	20250517	202505	2025	2025.3753											GBR	UNITED KINGDOM	GBR								1	012	012	01	1	-0.4	4	1	4	-0.518134715025909	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250517023000	https://www.9news.com.au/national/opposition-leader-sussan-leys-mother-dies/f41294bb-b537-4527-a0d8-9175769d30b5
1244378566	20250517	202505	2025	2025.3753											GBR	UNITED KINGDOM	GBR								1	014	014	01	1	0.0	2	1	2	0.76142131979695	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250517023000	https://www.wral.com/news/state/north-carolina-foster-care-reform-bill-house-approval-2025/
1244378567	20250517	202505	2025	2025.3753											GBR	MANCHESTER	GBR								1	043	043	04	1	2.8	5	1	5	-4.03022670025189	0								0								0								20250517023000	https://www.theboltonnews.co.uk/news/25170266.3-teenagers-arrested-large-moorland-fire-holcombe-hill/
1244378568	20250517	202505	2025	2025.3753											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	5	1	5	-5.84795321637427	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250517023000	https://www.mediaite.com/tv/foxs-joe-concha-erupts-at-james-comey-over-trump-post-we-cant-have-rhetoric-like-this-anymore/
1244378569	20250517	202505	2025	2025.3753											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	6	1	6	0.86206896551725	0								1	United Arab Emirates	AE	AE		24	54	AE	1	United Arab Emirates	AE	AE		24	54	AE	20250517023000	https://www.mediaite.com/tv/trump-asks-bret-baier-you-know-what-the-n-word-is-right/
1244378570	20250517	202505	2025	2025.3753											GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	6	1	6	-0.83120204603581	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20250517023000	https://wset.com/news/local/trump-admins-suspension-of-federal-refugee-program-upends-afghan-community-in-virginia-may-2025
1244378571	20250517	202505	2025	2025.3753											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	5	1	5	-1.76211453744493	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250517023000	https://www.ktsa.com/putin-wont-take-peace-with-ukraine-without-restoring-empire-robert-gates-says/
1244378572	20250517	202505	2025	2025.3753											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	5	1	5	-1.76211453744493	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250517023000	https://www.ktsa.com/putin-wont-take-peace-with-ukraine-without-restoring-empire-robert-gates-says/
1244378573	20250517	202505	2025	2025.3753											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-2.4390243902439	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20250517023000	https://punchng.com/rivers-woman-arrested-for-cutting-off-lovers-manhood/
1244378574	20250517	202505	2025	2025.3753											HLH	DOCTOR						HLH			1	042	042	04	1	1.9	10	1	10	-0.16949152542373	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250517023000	https://www.wftv.com/news/local/i-really-trusted-them-senior-denied-travel-insurance-claim-after-getting-covid/Y74YV2ZZGVGM5JYNYTOXB34VIE/
