1242016031	20250429	202504	2025	2025.3260	FRA	FRANCE	FRA								EDU	STUDENT						EDU			0	017	017	01	1	0.0	2	1	2	-2.56222547584187	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250506050000	https://www.theguardian.com/world/2025/may/06/you-feel-the-huge-weight-of-history-the-room-where-nazi-germany-surrendered
1242016032	20250505	202505	2025	2025.3425	CHN	CHINA	CHN								THA	THAILAND	THA								1	046	046	04	1	7.0	10	1	10	-5.66502463054187	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250506050000	https://www.bangkokpost.com/thailand/general/3018400/30-fake-engineers-signatures-on-sao-building-documents
1242016033	20250505	202505	2025	2025.3425	RUS	KURSK	RUS								GOV	GOVERNOR						GOV			1	1124	112	11	3	-2.0	4	1	4	-9.18918918918919	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Rylsk, Kurskaya Oblast', Russia	RS	RS41	25068	51.5655	34.6822	-1052823	20250506050000	https://www.rte.ie/news/world/2025/0506/1511221-ukraine-russia/
1242016034	20250505	202505	2025	2025.3425	RUS	KURSK	RUS								GOV	GOVERNOR						GOV			1	1124	112	11	3	-2.0	3	1	3	-9.18918918918919	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506050000	https://www.rte.ie/news/world/2025/0506/1511221-ukraine-russia/
1242016035	20250505	202505	2025	2025.3425	RUS	RUSSIA	RUS								GOV	GOVERNOR						GOV			1	182	182	18	4	-9.5	4	1	4	-9.18918918918919	4	Rylsk, Kurskaya Oblast', Russia	RS	RS41	25068	51.5655	34.6822	-1052823	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Rylsk, Kurskaya Oblast', Russia	RS	RS41	25068	51.5655	34.6822	-1052823	20250506050000	https://www.rte.ie/news/world/2025/0506/1511221-ukraine-russia/
1242016036	20250505	202505	2025	2025.3425	RUS	KURSK	RUS								RUSGOV	RUSSIA	RUS					GOV			1	1124	112	11	3	-2.0	1	1	1	-9.18918918918919	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	20250506050000	https://www.rte.ie/news/world/2025/0506/1511221-ukraine-russia/
1242016037	20250505	202505	2025	2025.3425	RUS	RUSSIA	RUS								RUSGOV	RUSSIA	RUS					GOV			1	182	182	18	4	-9.5	1	1	1	-9.18918918918919	4	Rylsk, Kurskaya Oblast', Russia	RS	RS41	25068	51.5655	34.6822	-1052823	4	Kursk, Kurskaya Oblast', Russia	RS	RS41	25068	51.7373	36.1873	-2941648	4	Rylsk, Kurskaya Oblast', Russia	RS	RS41	25068	51.5655	34.6822	-1052823	20250506050000	https://www.rte.ie/news/world/2025/0506/1511221-ukraine-russia/
1242016038	20250505	202505	2025	2025.3425	THA	THAILAND	THA								CHN	CHINA	CHN								1	046	046	04	1	7.0	10	1	10	-5.66502463054187	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20250506050000	https://www.bangkokpost.com/thailand/general/3018400/30-fake-engineers-signatures-on-sao-building-documents
1242016039	20250506	202505	2025	2025.3452											AFR	AFRICA	AFR								1	100	100	10	3	-5.0	4	1	4	2.57142857142858	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20250506050000	https://www.jacarandafm.com/shows/breakfast-martin-bester/464-schools-sa-dont-offer-mathematics-subject/
1242016040	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			0	051	051	05	1	3.4	10	1	10	-7.26495726495731	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20250506050000	https://www.thezimbabwean.co/2025/05/the-fight-for-land-justice-in-zimbabwe-south-africa-and-across-the-global-south-is-not-just-a-local-struggle-it-is-a-global-one/
