1242439234	20240508	202405	2024	2024.3507	DEU	GERMANY	DEU								DEUGOV	WOLFGANG ISCHINGER	DEU					GOV			0	043	043	04	1	2.8	8	1	8	-0.84985835694051	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20250508000000	https://www.aol.com/news/critical-remarks-munich-vance-adopts-184435734.html
1242439235	20240508	202405	2024	2024.3507	DEU	GERMANY	DEU								DEUGOV	WOLFGANG ISCHINGER	DEU					GOV			0	043	043	04	1	2.8	2	1	2	-0.84985835694051	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20250508000000	https://www.aol.com/news/critical-remarks-munich-vance-adopts-184435734.html
1242439236	20240508	202405	2024	2024.3507	DEUGOV	WOLFGANG ISCHINGER	DEU					GOV			DEU	GERMANY	DEU								0	042	042	04	1	1.9	8	1	8	-0.84985835694051	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20250508000000	https://www.aol.com/news/critical-remarks-munich-vance-adopts-184435734.html
1242439237	20240508	202405	2024	2024.3507	DEUGOV	WOLFGANG ISCHINGER	DEU					GOV			DEU	GERMANY	DEU								0	042	042	04	1	1.9	2	1	2	-0.84985835694051	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	4	Munich, Bayern, Germany	GM	GM02	16532	48.15	11.5833	-1829149	20250508000000	https://www.aol.com/news/critical-remarks-munich-vance-adopts-184435734.html
1242439238	20240508	202405	2024	2024.3507	EUR	EUROPEAN	EUR								AUS	AUSTRALIAN	AUS								0	071	071	07	2	7.4	8	1	8	6.44329896907216	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250508000000	https://www.moneymanagement.com.au/news/funds-management/us-credit-manager-targets-australia-wholesale-fund-launch
1242439239	20240508	202405	2024	2024.3507	GOV	AUTHORITIES						GOV			IRN	IRAN	IRN								0	030	030	03	1	4.0	20	2	20	-5.64334085778781	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250508000000	https://www.newburytoday.co.uk/national/five-iranian-men-arrested-over-alleged-plot-to-target-israeli-embassy-reports-145848/
1242439240	20240508	202405	2024	2024.3507	GOV	AUTHORITIES						GOV			IRN	IRAN	IRN								0	051	051	05	1	3.4	20	2	20	-5.64334085778781	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20250508000000	https://www.newburytoday.co.uk/national/five-iranian-men-arrested-over-alleged-plot-to-target-israeli-embassy-reports-145848/
1242439241	20240508	202405	2024	2024.3507	LEG	CONGRESS						LEG			RUSMIL	RUSSIAN	RUS					MIL			0	010	010	01	1	0.0	3	1	3	-2.03452527743527	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250508000000	https://www.antiwar.com/blog/2025/05/07/james-carden-on-generalissimo-kagan/
1242439242	20240508	202405	2024	2024.3507	MNCUSA	WELLS FARGO	USA					MNC													0	070	070	07	2	7.0	10	1	10	1.35542168674699	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20250508000000	https://www.sfexaminer.com/news/business/wells-fargo-makes-million-dollar-donation-to-sf-nonprofits/article_41d6af6c-4bd3-4910-94a8-c96cbc8637e7.html
1242439243	20240508	202405	2024	2024.3507	USA	UNITED STATES	USA																		1	045	045	04	1	5.0	2	1	2	-2.42424242424242	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250508000000	https://therealdeal.com/national/atlanta/2025/05/07/newmark-hires-nina-russo-as-managing-director-in-atlanta/
1242439244	20240508	202405	2024	2024.3507	USA	UNITED STATES	USA																		1	045	045	04	1	5.0	1	1	1	-2.42424242424242	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250508000000	https://therealdeal.com/national/atlanta/2025/05/07/newmark-hires-nina-russo-as-managing-director-in-atlanta/
1242439245	20240508	202405	2024	2024.3507	USA	TEXAS	USA								USACVL	UNITED STATES	USA					CVL			0	1014	101	10	3	-5.0	2	2	2	-6.17888196752407	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439246	20240508	202405	2024	2024.3507	USA	TEXAS	USA								USACVL	UNITED STATES	USA					CVL			0	1014	101	10	3	-5.0	2	2	2	-6.17888196752407	3	Frio County, Texas, United States	US	USTX	TX163	28.8669	-99.1003	1383867	3	Frio County, Texas, United States	US	USTX		28.8669	-99.1003	1383867	3	Frio County, Texas, United States	US	USTX		28.8669	-99.1003	1383867	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439247	20240508	202405	2024	2024.3507	USA	TEXAS	USA								USACVL	UNITED STATES	USA					CVL			0	1014	101	10	3	-5.0	2	2	2	-6.17888196752407	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	Frio County, Texas, United States	US	USTX		28.8669	-99.1003	1383867	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439248	20240508	202405	2024	2024.3507	USA	TEXAS	USA								USACVL	UNITED STATES	USA					CVL			0	1014	101	10	3	-5.0	2	2	2	-6.17888196752407	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439249	20240508	202405	2024	2024.3507	USA	TEXAS	USA								USAGOV	UNITED STATES	USA					GOV			0	190	190	19	4	-10.0	8	2	8	-6.17888196752407	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439250	20240508	202405	2024	2024.3507	USAGOV	TEXAS	USA					GOV			CVL	CITIZEN						CVL			0	1014	101	10	3	-5.0	4	2	4	-6.17888196752407	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439251	20240508	202405	2024	2024.3507	USAGOV	TEXAS	USA					GOV			CVL	CITIZEN						CVL			0	190	190	19	4	-10.0	4	2	4	-6.17888196752407	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439252	20240508	202405	2024	2024.3507	USAGOV	UNITED STATES	USA					GOV			USACVL	UNITED STATES	USA					CVL			0	1014	101	10	3	-5.0	8	2	8	-6.17888196752407	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439253	20240508	202405	2024	2024.3507	USAGOV	UNITED STATES	USA					GOV			USACVL	UNITED STATES	USA					CVL			0	190	190	19	4	-10.0	8	2	8	-6.17888196752407	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250508000000	https://www.ksat.com/news/national/2025/05/07/6-people-are-charged-in-a-texas-elections-investigation-involving-vote-harvesting/
1242439254	20250408	202504	2025	2025.2685	BUS	COMPANY						BUS			HLH	REGISTERED NURSE						HLH			0	110	110	11	3	-2.0	6	1	6	-1.65499681731382	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250508000000	https://www.governing.com/policy/florida-becomes-second-state-to-ban-fluoride-in-tap-water
1242439255	20250408	202504	2025	2025.2685	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	110	110	11	3	-2.0	4	1	4	-1.65499681731382	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250508000000	https://www.governing.com/policy/florida-becomes-second-state-to-ban-fluoride-in-tap-water
1242439256	20250408	202504	2025	2025.2685	CAN	CANADA	CAN								USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	-1.37795275590551	1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	20250508000000	https://www.nugget.ca:443/news/national/joe-rogan-mocks-canada-for-re-electing-liberals-claims-pierre-poilievre-turned-down-podcast-offer/wcm/0c3bca66-c278-462b-b3d4-7750404e8b84
1242439257	20250408	202504	2025	2025.2685	CAN	CANADA	CAN								USAELI	UNITED STATES	USA					ELI			1	042	042	04	1	1.9	1	1	1	-1.37795275590551	1	Canada	CA	CA		60	-96	CA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	20250508000000	https://www.nugget.ca:443/news/national/joe-rogan-mocks-canada-for-re-electing-liberals-claims-pierre-poilievre-turned-down-podcast-offer/wcm/0c3bca66-c278-462b-b3d4-7750404e8b84
1242439258	20250408	202504	2025	2025.2685	CAN	CANADA	CAN								USAELI	UNITED STATES	USA					ELI			1	042	042	04	1	1.9	1	1	1	-1.37795275590551	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250508000000	https://www.nugget.ca:443/news/national/joe-rogan-mocks-canada-for-re-electing-liberals-claims-pierre-poilievre-turned-down-podcast-offer/wcm/0c3bca66-c278-462b-b3d4-7750404e8b84
1242439259	20250408	202504	2025	2025.2685	CVL	TOURIST						CVL			GOVMIL	DEFENCE MINIST						GOV	MIL		0	046	046	04	1	7.0	4	1	4	-2.33812949640287	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250508000000	https://www.asianage.com/nation/pawar-congratulates-modi-uddhav-credits-indian-army-1877604
1242439260	20250408	202504	2025	2025.2685	CVL	TOURIST						CVL			IND	PUNE	IND								0	046	046	04	1	7.0	2	1	2	-2.33812949640287	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250508000000	https://www.asianage.com/nation/pawar-congratulates-modi-uddhav-credits-indian-army-1877604
1242439261	20250408	202504	2025	2025.2685	DEU	GERMANY	DEU								IGOWSTNAT	NATO	WST	NAT				IGO			0	010	010	01	1	0.0	4	1	4	1.61943319838057	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250508000000	http://usa.chinadaily.com.cn/a/202505/08/WS681bc2e8a310a04af22bdfa3.html
1242439262	20250408	202504	2025	2025.2685	GOVMIL	DEFENCE MINIST						GOV	MIL		CVL	TOURIST						CVL			0	014	014	01	1	0.0	4	1	4	-2.33812949640287	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250508000000	https://www.asianage.com/nation/pawar-congratulates-modi-uddhav-credits-indian-army-1877604
1242439263	20250408	202504	2025	2025.2685	GOVMIL	DEFENCE MINIST						GOV	MIL		CVL	TOURIST						CVL			0	046	046	04	1	7.0	4	1	4	-2.33812949640287	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250508000000	https://www.asianage.com/nation/pawar-congratulates-modi-uddhav-credits-indian-army-1877604
1242439264	20250408	202504	2025	2025.2685	GOVMIL	DEFENCE MINIST						GOV	MIL		IND	PUNE	IND								0	046	046	04	1	7.0	4	1	4	-2.33812949640287	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250508000000	https://www.asianage.com/nation/pawar-congratulates-modi-uddhav-credits-indian-army-1877604
1242439265	20250408	202504	2025	2025.2685	IND	PUNE	IND								CVL	TOURIST						CVL			0	046	046	04	1	7.0	2	1	2	-2.33812949640287	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250508000000	https://www.asianage.com/nation/pawar-congratulates-modi-uddhav-credits-indian-army-1877604
1242439266	20250408	202504	2025	2025.2685	IND	PUNE	IND								GOVMIL	DEFENCE MINIST						GOV	MIL		0	046	046	04	1	7.0	4	1	4	-2.33812949640287	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20250508000000	https://www.asianage.com/nation/pawar-congratulates-modi-uddhav-credits-indian-army-1877604
1242439267	20250408	202504	2025	2025.2685	LEG	SENATE						LEG													1	172	172	17	4	-5.0	8	1	8	-1.65499681731382	2	Utah, United States	US	USUT		40.1135	-111.854	UT	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	20250508000000	https://www.governing.com/policy/florida-becomes-second-state-to-ban-fluoride-in-tap-water
1242439268	20250408	202504	2025	2025.2685	MED	WEBSITE						MED			IGOWSTNAT	NATO	WST	NAT				IGO			0	010	010	01	1	0.0	3	1	3	1.61943319838057	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250508000000	http://usa.chinadaily.com.cn/a/202505/08/WS681bc2e8a310a04af22bdfa3.html
1242439269	20250408	202504	2025	2025.2685	PAK	PAKISTAN	PAK								UAF	TERRORIST						UAF			1	195	195	19	4	-10.0	8	1	8	-8.78594249201278	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250508000000	https://finchannel.com/how-serious-do-britons-think-an-india-pakistan-war-would-be/125687/world-2/2025/05/
1242439270	20250408	202504	2025	2025.2685	USA	WYOMING	USA																		1	112	112	11	3	-2.0	4	1	4	-6.24442462087422	3	Fremont County, Wyoming, United States	US	USWY	WY013	42.9166	-108.667	1605072	0								3	Fremont County, Wyoming, United States	US	USWY		42.9166	-108.667	1605072	20250508000000	https://cowboystatedaily.com/2025/05/07/man-accused-of-trashing-kinnear-post-office-faces-less-time-under-federal-charge/
1242439271	20250408	202504	2025	2025.2685	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	-1.37795275590551	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250508000000	https://www.nugget.ca:443/news/national/joe-rogan-mocks-canada-for-re-electing-liberals-claims-pierre-poilievre-turned-down-podcast-offer/wcm/0c3bca66-c278-462b-b3d4-7750404e8b84
1242439272	20250408	202504	2025	2025.2685	USAELI	UNITED STATES	USA					ELI			CAN	CANADA	CAN								1	043	043	04	1	2.8	2	1	2	-1.37795275590551	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250508000000	https://www.nugget.ca:443/news/national/joe-rogan-mocks-canada-for-re-electing-liberals-claims-pierre-poilievre-turned-down-podcast-offer/wcm/0c3bca66-c278-462b-b3d4-7750404e8b84
1242439273	20250501	202505	2025	2025.3315	SAU	SAUDI ARABIA	SAU								USA	WASHINGTON	USA								1	043	043	04	1	2.8	1	1	1	-0.527009222661396	1	Saudi Arabia	SA	SA		25	45	SA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508000000	https://www.pressdemocrat.com/article/news/trump-plans-to-announce-the-us-will-call-the-persian-gulf-the-arabian-gulf/
1242439274	20250501	202505	2025	2025.3315	SAU	SAUDI ARABIA	SAU								USA	WASHINGTON	USA								1	043	043	04	1	2.8	1	1	1	-0.527009222661396	1	Saudi Arabia	SA	SA		25	45	SA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	20250508000000	https://www.pressdemocrat.com/article/news/trump-plans-to-announce-the-us-will-call-the-persian-gulf-the-arabian-gulf/
1242439275	20250501	202505	2025	2025.3315	USA	IDAHO	USA																		0	051	051	05	1	3.4	7	1	7	-0.25094102885822	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20250508000000	https://www.smdailyjournal.com/news/national/salt-lake-city-and-boise-make-pride-flags-official-city-emblems-skirting-flag-ban-laws/article_5e5195b1-a6e4-55ff-a6b2-6cf51805c713.html
1242439276	20250501	202505	2025	2025.3315	USA	WASHINGTON	USA								GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	4	1	4	-1.34529147982062	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250508000000	https://www.yoursourceone.com/news/national_news/trump-says-hell-decide-what-the-us-will-call-the-persian-gulf-while-in-the/article_a9984be0-00d2-5c2e-970a-07125d35449b.html
1242439277	20250501	202505	2025	2025.3315	USA	UNITED STATES	USA								GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	4	1	4	-1.34529147982062	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508000000	https://www.yoursourceone.com/news/national_news/trump-says-hell-decide-what-the-us-will-call-the-persian-gulf-while-in-the/article_a9984be0-00d2-5c2e-970a-07125d35449b.html
1242439278	20250501	202505	2025	2025.3315	USA	WASHINGTON	USA								GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	2	1	2	-1.34529147982062	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508000000	https://www.yoursourceone.com/news/national_news/trump-says-hell-decide-what-the-us-will-call-the-persian-gulf-while-in-the/article_a9984be0-00d2-5c2e-970a-07125d35449b.html
1242439279	20250501	202505	2025	2025.3315	USA	WASHINGTON	USA								SAU	SAUDI ARABIA	SAU								1	036	036	03	1	4.0	2	1	2	-0.527009222661396	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20250508000000	https://www.pressdemocrat.com/article/news/trump-plans-to-announce-the-us-will-call-the-persian-gulf-the-arabian-gulf/
1242439280	20250501	202505	2025	2025.3315	USA	WASHINGTON	USA								SAU	SAUDI ARABIA	SAU								1	042	042	04	1	1.9	1	1	1	-0.527009222661396	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250508000000	https://www.pressdemocrat.com/article/news/trump-plans-to-announce-the-us-will-call-the-persian-gulf-the-arabian-gulf/
1242439281	20250501	202505	2025	2025.3315	USA	WASHINGTON	USA								SAU	SAUDI ARABIA	SAU								1	042	042	04	1	1.9	1	1	1	-0.527009222661396	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20250508000000	https://www.pressdemocrat.com/article/news/trump-plans-to-announce-the-us-will-call-the-persian-gulf-the-arabian-gulf/
1242439282	20250508	202505	2025	2025.3507											AUS	SYDNEY	AUS								1	030	030	03	1	4.0	2	1	2	6.30252100840336	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250508000000	https://www.manilatimes.net/2025/05/08/tmt-newswire/pr-newswire/nick-offerman-and-megan-mullally-bring-unscripted-and-unfiltered-chaos-to-vivid-sydney/2108510
