1241993250	20250406	202504	2025	2025.2630	LEG	HOUSE OF REPRESENTATIVES						LEG			CVL	CITIZEN						CVL			1	020	020	02	1	3.0	3	1	3	-2.44470314318975	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250506013000	https://www.wyomingnews.com/secretary-of-state-promotes-new-election-integrity-laws-at-town-hall-in-gillette/article_bf234f2e-3f30-4678-809b-c9f7647e846a.html
1241993251	20250406	202504	2025	2025.2630	NZL	CHRISTCHURCH	NZL								AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	1.60857908847185	4	Manukau, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2333	173.217	-1513321	1	Australia	AS	AS		-25	135	AS	4	Manukau, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2333	173.217	-1513321	20250506013000	https://www.nzherald.co.nz/nz/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/JBIBPTRBFBEV5B3YXCR6IS6RXA/
1241993252	20250406	202504	2025	2025.2630	NZL	CHRISTCHURCH	NZL								AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	2	1	2	1.60857908847185	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	1	Australia	AS	AS		-25	135	AS	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	20250506013000	https://www.nzherald.co.nz/nz/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/JBIBPTRBFBEV5B3YXCR6IS6RXA/
1241993253	20250406	202504	2025	2025.2630	NZL	CHRISTCHURCH	NZL								COP	POLICE						COP			0	190	190	19	4	-10.0	6	1	6	1.60857908847185	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	4	Manukau, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.2333	173.217	-1513321	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	20250506013000	https://www.nzherald.co.nz/nz/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/JBIBPTRBFBEV5B3YXCR6IS6RXA/
1241993254	20250406	202504	2025	2025.2630	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	090	090	09	2	-2.0	8	1	8	-3.59281437125749	3	Lake Mills, Wisconsin, United States	US	USWI	WI055	43.0814	-88.9118	1567742	3	Lake Mills, Wisconsin, United States	US	USWI		43.0814	-88.9118	1567742	3	Lake Mills, Wisconsin, United States	US	USWI		43.0814	-88.9118	1567742	20250506013000	https://www.wmtv15news.com/2025/05/05/lake-mills-pd-investigating-multiple-reported-vehicle-thefts/
1241993255	20250406	202504	2025	2025.2630	ZWE	HARARE	ZWE								JUD	HIGH COURT						JUD			1	120	120	12	3	-4.0	4	1	4	-12.2186495176849	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250506013000	https://www.newzimbabwe.com/march-31-protests-judge-blasts-state-for-mishandling-case-of-locked-up-suspects/
1241993256	20250406	202504	2025	2025.2630	ZWEJUD	HARARE	ZWE					JUD			JUD	HIGH COURT						JUD			1	120	120	12	3	-4.0	6	1	6	-12.2186495176849	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20250506013000	https://www.newzimbabwe.com/march-31-protests-judge-blasts-state-for-mishandling-case-of-locked-up-suspects/
1241993257	20250429	202504	2025	2025.3260	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-2.81030444964871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506013000	https://www.newsx.com/world/trump-responds-to-ai-pope-image-uproar-i-had-nothing-to-do-with-it/
1241993258	20250429	202504	2025	2025.3260	CHRCTH	CATHOLIC				CHR	CTH				USA	UNITED STATES	USA								1	111	111	11	3	-2.0	4	1	4	-2.81030444964871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506013000	https://www.newsx.com/world/trump-responds-to-ai-pope-image-uproar-i-had-nothing-to-do-with-it/
1241993259	20250429	202504	2025	2025.3260	IRQ	IRAQI	IRQ								USA	UNITED STATES	USA								1	174	174	17	4	-5.0	1	1	1	-6.75675675675676	1	Iraq	IZ	IZ		33	44	IZ	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Iraq	IZ	IZ		33	44	IZ	20250506013000	https://www.newzimbabwe.com/rwanda-confirms-talks-with-us-about-taking-in-migrants/
1241993260	20250429	202504	2025	2025.3260	IRQ	IRAQI	IRQ								USA	UNITED STATES	USA								1	174	174	17	4	-5.0	1	1	1	-6.75675675675676	1	Iraq	IZ	IZ		33	44	IZ	1	Rwanda	RW	RW		-2	30	RW	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506013000	https://www.newzimbabwe.com/rwanda-confirms-talks-with-us-about-taking-in-migrants/
1241993261	20250429	202504	2025	2025.3260	PER	PERU	PER								MIL	ARMY						MIL			0	174	174	17	4	-5.0	2	1	2	-2.59067357512954	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250506013000	https://www.heraldextra.com/top-headlines/2025/may/05/hegseth-directs-20-cut-to-top-military-leadership-positions/
1241993262	20250429	202504	2025	2025.3260	USA	UNITED STATES	USA								CHRCTH	CATHOLIC				CHR	CTH				1	043	043	04	1	2.8	4	1	4	-2.81030444964871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506013000	https://www.newsx.com/world/trump-responds-to-ai-pope-image-uproar-i-had-nothing-to-do-with-it/
1241993263	20250506	202505	2025	2025.3452											AUS	AUSTRALIAN	AUS								0	013	013	01	1	0.4	10	1	10	-0.56818181818182	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20250506013000	https://www.katherinetimes.com.au/story/8959136/what-labor-promised-and-what-is-coming-for-the-regions-and-agriculture/
1241993264	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	8	1	8	1.09170305676856	0								4	Lake Macquarie, New South Wales, Australia	AS	AS02	5096	-33.0652	151.601	-1585125	4	Cockle Creek, New South Wales, Australia	AS	AS02	5096	-32.95	151.633	-1566226	20250506013000	https://www.portstephensexaminer.com.au/story/8958674/state-plans-1200-new-homes-near-cockle-creek-train-station/
1241993265	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	6	1	6	4.66830466830467	0								4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	20250506013000	https://beat.com.au/this-huge-free-music-festival-is-transforming-rooftops-bowling-clubs-and-more/
1241993266	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.81968569065343	0								4	Merimbula, New South Wales, Australia	AS	AS02	5372	-36.889	149.91	-1587079	4	Merimbula, New South Wales, Australia	AS	AS02	5372	-36.889	149.91	-1587079	20250506013000	https://www.merimbulanewsweekly.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1241993267	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	5	1	5	-1.81968569065343	0								4	Port Stephens, New South Wales, Australia	AS	AS02	5096	-32.7	152.083	-1602141	4	Port Stephens, New South Wales, Australia	AS	AS02	5096	-32.7	152.083	-1602141	20250506013000	https://www.portstephensexaminer.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1241993268	20250506	202505	2025	2025.3452											AUS	TASMANIA	AUS								1	043	043	04	1	2.8	25	5	25	-1.79393270452873	0								4	Blackmans Bay, Tasmania, Australia	AS	AS06	5343	-43.0085	147.317	11430448	4	Blackmans Bay, Tasmania, Australia	AS	AS06	5343	-43.0085	147.317	11430448	20250506013000	https://www.gloucesteradvocate.com.au/story/8959205/young-cancer-survivor-highlights-challenges-faced-by-her-demographic/
1241993269	20250506	202505	2025	2025.3452											AUSCOP	VICTORIA	AUS					COP			1	030	030	03	1	4.0	6	1	6	1.60857908847185	0								4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	4	White Island, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.9333	170.5	-1521769	20250506013000	https://www.nzherald.co.nz/nz/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/JBIBPTRBFBEV5B3YXCR6IS6RXA/
1241993270	20250506	202505	2025	2025.3452											AUSCOP	VICTORIA	AUS					COP			1	030	030	03	1	4.0	4	1	4	1.60857908847185	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506013000	https://www.nzherald.co.nz/nz/former-nz-police-commissioner-mike-bush-confirmed-as-top-cop-in-victoria-australia/JBIBPTRBFBEV5B3YXCR6IS6RXA/
1241993271	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			0	020	020	02	1	3.0	10	1	10	-2.38726790450929	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20250506013000	https://www.firstcoastnews.com/article/money/economy/baldwin-residents-voice-concerns-over-cs-wholesales-services-impending-closure-of-distribution-center/77-373a8a2e-4b5c-4e6d-8eff-b309dd8fc7dd
1241993272	20250506	202505	2025	2025.3452											BUS	BANK						BUS			1	042	042	04	1	1.9	10	1	10	2.61437908496732	0								3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	3	Kanawha, West Virginia, United States	US	USWV	WV107	39.199	-81.4601	1541059	20250506013000	https://wvmetronews.com/2025/05/05/huntington-bank-hosts-ignite-the-classroom-event-to-give-back-to-educators-across-the-state/
1241993273	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			1	060	060	06	2	6.0	10	1	10	5.05494505494505	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20250506013000	https://www.investmentnews.com/alternatives/blackstone-taps-former-lazard-leader-jennifer-abate-to-head-ria-wealth-unit/260384
1241993274	20250506	202505	2025	2025.3452											BUS	COMPANIES						BUS			1	130	130	13	3	-4.4	3	1	3	-1.21654501216545	0								3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250506013000	https://www.pymnts.com/news/banking/2025/citigroup-ceo-us-businesses-delay-investments-hiring-amid-limbo-of-tariff-uncertainty/
1241993275	20250506	202505	2025	2025.3452											CHE	SWITZERLAND	CHE								0	057	057	05	1	8.0	3	1	3	-0.36429872495447	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20250506013000	https://www.livesaildie.com/monnin-victorious-in-long-beach-for-60th-congressional-cup/
1241993276	20250506	202505	2025	2025.3452											CHN	CHINESE	CHN								0	020	020	02	1	3.0	6	2	6	-1.08690947911057	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250506013000	https://www.winnipegfreepress.com/business/2025/05/05/threatened-by-trump-tariffs-japan-walks-a-delicate-tightrope-between-us-and-china
1241993277	20250506	202505	2025	2025.3452											CHN	CHINESE	CHN								0	040	040	04	1	1.0	6	2	6	-1.08690947911057	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250506013000	https://www.winnipegfreepress.com/business/2025/05/05/threatened-by-trump-tariffs-japan-walks-a-delicate-tightrope-between-us-and-china
1241993278	20250506	202505	2025	2025.3452											COP	LAW ENFORCEMENT OFFICER						COP			1	037	037	03	1	5.0	6	1	6	-3.07692307692307	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250506013000	https://signalscv.com/2025/05/santa-clarita-man-gets-plea-deal-after-conviction/
1241993279	20250506	202505	2025	2025.3452											COP	DEPUTY						COP			1	084	084	08	2	7.0	10	1	10	-11.1111111111111	0								1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20250506013000	https://www.kpvi.com/news/local_news/two-arrested-for-dui-and-punching-a-deputy/article_e1c5c7c7-11bf-48cb-a652-244ade054254.html
1241993280	20250506	202505	2025	2025.3452											COP	DEPUTIES						COP			0	173	173	17	4	-5.0	10	1	10	-10.6666666666667	0								3	Anderson County, South Carolina, United States	US	USSC		34.5334	-82.6499	1247981	3	Anderson County, South Carolina, United States	US	USSC		34.5334	-82.6499	1247981	20250506013000	https://www.wyff4.com/article/anderson-county-shooting-upstate-sc-pendleton/64675159
1241993281	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	6	1	6	0	0								3	Lawrence School, Connecticut, United States	US	USCT		41.5876	-72.6823	1923940	3	Lawrence School, Connecticut, United States	US	USCT		41.5876	-72.6823	1923940	20250506013000	http://www.sheltonherald.com/news/shelton/article/holy-trinity-catholic-academy-closing-shelton-ct-20310893.php
1241993282	20250506	202505	2025	2025.3452											CVL	RESIDENTS						CVL			1	036	036	03	1	4.0	10	1	10	-5.39906103286385	0								3	Magnolia Place, Texas, United States	US	USTX		29.5488	-95.2922	2472097	3	Magnolia Place, Texas, United States	US	USTX		29.5488	-95.2922	2472097	20250506013000	https://www.khou.com/article/news/local/houston-council-broken-apartment-elevators-seniors-stranded/285-f9599323-9c2a-41f4-8e64-45e3e7732de3
1241993283	20250506	202505	2025	2025.3452											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	4	1	4	0	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20250506013000	http://www.sheltonherald.com/news/shelton/article/holy-trinity-catholic-academy-closing-shelton-ct-20310893.php
1241993284	20250506	202505	2025	2025.3452											CVL	CITIZEN						CVL			0	040	040	04	1	1.0	16	1	10	-1.13493064312737	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250506013000	https://www.princegeorgecitizen.com/local-news/indigenous-community-allies-and-families-of-victims-come-together-on-red-dress-day-10617788
