1242003864	20240506	202405	2024	2024.3452	GOV	GOVERNMENT						GOV			IND	TAMIL NADU	IND								0	057	057	05	1	8.0	7	1	7	0.22727272727272	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506030000	https://economictimes.indiatimes.com/tech/technology/apple-supplier-jabil-eyeing-more-airpods-casing-from-india-plants/articleshow/120908979.cms
1242003865	20240506	202405	2024	2024.3452	IND	TAMIL NADU	IND																		0	057	057	05	1	8.0	1	1	1	0.22727272727272	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	0								5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506030000	https://economictimes.indiatimes.com/tech/technology/apple-supplier-jabil-eyeing-more-airpods-casing-from-india-plants/articleshow/120908979.cms
1242003866	20240506	202405	2024	2024.3452	IND	TAMIL NADU	IND								GOV	GOVERNMENT						GOV			0	057	057	05	1	8.0	7	1	7	0.22727272727272	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506030000	https://economictimes.indiatimes.com/tech/technology/apple-supplier-jabil-eyeing-more-airpods-casing-from-india-plants/articleshow/120908979.cms
1242003867	20240506	202405	2024	2024.3452	IND	TIRUCHIRAPPALLI	IND								INDGOV	TAMIL NADU	IND					GOV			0	057	057	05	1	8.0	2	1	2	0.22727272727272	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506030000	https://economictimes.indiatimes.com/tech/technology/apple-supplier-jabil-eyeing-more-airpods-casing-from-india-plants/articleshow/120908979.cms
1242003868	20240506	202405	2024	2024.3452	INDGOV	TAMIL NADU	IND					GOV			IND	TIRUCHIRAPPALLI	IND								0	057	057	05	1	8.0	2	1	2	0.22727272727272	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	5	Tamil Nadu, Tamil Nadu, India	IN	IN25	70248	11	78	-2112557	20250506030000	https://economictimes.indiatimes.com/tech/technology/apple-supplier-jabil-eyeing-more-airpods-casing-from-india-plants/articleshow/120908979.cms
1242003869	20250406	202504	2025	2025.2630	CVL	COMMUNITY						CVL			GOV	PLANNING COMMISSION						GOV			0	040	040	04	1	1.0	10	1	10	1.51098901098901	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506030000	https://journalstar.com/news/local/government-politics/article_4526dab6-bd90-4423-9a6a-4da843c0a31e.html
1242003870	20250406	202504	2025	2025.2630	CVL	TOURIST						CVL			IRNGOV	IRAN	IRN					GOV			1	190	190	19	4	-10.0	2	1	2	-5.37974683544304	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250506030000	https://www.newdelhitimes.com/irans-top-diplomat-is-in-pakistan-to-mediate-in-escalation-with-india-over-deadly-kashmir-attack/
1242003871	20250406	202504	2025	2025.2630	CVL	TOURIST						CVL			IRNGOV	IRAN	IRN					GOV			1	190	190	19	4	-10.0	2	1	2	-5.37974683544304	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250506030000	https://www.newdelhitimes.com/irans-top-diplomat-is-in-pakistan-to-mediate-in-escalation-with-india-over-deadly-kashmir-attack/
1242003872	20250406	202504	2025	2025.2630	CVL	TOURIST						CVL			IRNGOV	IRAN	IRN					GOV			1	190	190	19	4	-10.0	6	1	6	-5.37974683544304	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250506030000	https://www.newdelhitimes.com/irans-top-diplomat-is-in-pakistan-to-mediate-in-escalation-with-india-over-deadly-kashmir-attack/
1242003873	20250406	202504	2025	2025.2630	GOV	ADMINISTRATION						GOV													1	012	012	01	1	-0.4	5	1	5	0.75187969924812	3	Environmental Protection Agency, District of Columbia, United States	US	USDC	DC001	38.8773	-77.0178	529189	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20250506030000	https://thesun.my/world-news/trump-to-sign-order-to-encourage-domestic-drug-manufacturing-BB14040991
1242003874	20250406	202504	2025	2025.2630	GOV	PLANNING COMMISSION						GOV			CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	10	1	10	1.51098901098901	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506030000	https://journalstar.com/news/local/government-politics/article_4526dab6-bd90-4423-9a6a-4da843c0a31e.html
1242003875	20250406	202504	2025	2025.2630	PAK	PAKISTAN	PAK																		1	045	045	04	1	5.0	4	1	4	-5.37974683544304	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	0								4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250506030000	https://www.newdelhitimes.com/irans-top-diplomat-is-in-pakistan-to-mediate-in-escalation-with-india-over-deadly-kashmir-attack/
1242003876	20250406	202504	2025	2025.2630	PAK	PAKISTAN	PAK								CVL	TOURIST						CVL			1	150	150	15	4	-7.2	10	1	10	-4.6242774566474	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250506030000	https://www.newdelhitimes.com/pakistan-test-fires-ballistic-missile-as-tensions-with-india-spike-after-kashmir-gun-massacre/
1242003877	20250406	202504	2025	2025.2630	PAK	PAKISTAN	PAK								CVL	TOURIST						CVL			1	194	194	19	4	-10.0	10	1	10	-4.6242774566474	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506030000	https://www.newdelhitimes.com/pakistan-test-fires-ballistic-missile-as-tensions-with-india-spike-after-kashmir-gun-massacre/
1242003878	20250406	202504	2025	2025.2630	PAK	ISLAMABAD	PAK								IND	NEW DELHI	IND								1	045	045	04	1	5.0	6	1	6	-5.37974683544304	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	4	Kashmir, North-West Frontier, Pakistan	PK	PK03	40350	34.796	72.1502	-2764806	20250506030000	https://www.newdelhitimes.com/irans-top-diplomat-is-in-pakistan-to-mediate-in-escalation-with-india-over-deadly-kashmir-attack/
1242003879	20250406	202504	2025	2025.2630	USA	SEATTLE	USA								USACOP	SEATTLE	USA					COP			1	112	112	11	3	-2.0	10	1	10	-9.09090909090909	0								0								0								20250506030000	https://www.king5.com/article/news/crime/motorcyclist-arrested-seattle-deadly-hit-and-run/281-ba145384-0575-4048-83a4-2befbfcf688f
1242003880	20250429	202504	2025	2025.3260											CAN	ALBERTA	CAN								1	042	042	04	1	1.9	10	1	10	-1.68269230769231	0								4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	20250506030000	https://www.theglobeandmail.com/politics/article-conservative-mps-gather-in-ottawa-to-discuss-next-steps-analyze/
1242003881	20250429	202504	2025	2025.3260	CAN	ALBERTA	CAN																		1	043	043	04	1	2.8	10	1	10	-1.68269230769231	4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	0								4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	20250506030000	https://www.theglobeandmail.com/politics/article-conservative-mps-gather-in-ottawa-to-discuss-next-steps-analyze/
1242003882	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	040	040	04	1	1.0	10	1	10	0.9009009009009	0								0								0								20250506030000	https://www.fwi.co.uk/arable/farmer-focus/farmer-focus-well-be-growing-the-smallest-area-of-cereals
1242003883	20250506	202505	2025	2025.3452											AGR	FARMER						AGR			1	100	100	10	3	-5.0	10	1	10	1.23762376237624	0								4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	4	Gokwe, Midlands, Zimbabwe	ZI	ZI02	40197	-18.2048	28.9349	-2311604	20250506030000	https://www.zimbabwesituation.com/news/zim-goes-hi-tech/
1242003884	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	1	1	1	1.1965811965812	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506030000	https://www.centralwesterndaily.com.au/story/8959587/liberals-call-for-gender-quotas-after-landslide-defeat/
1242003885	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	3	1	2	1.34158926728587	0								4	Guyra, New South Wales, Australia	AS	AS02	5096	-30.2167	151.674	-1577152	4	Guyra, New South Wales, Australia	AS	AS02	5096	-30.2167	151.674	-1577152	20250506030000	https://www.queenslandcountrylife.com.au/story/8959058/angus-forum-guests-explore-historic-new-england-angus-production/
1242003886	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	8	1	8	4.13080895008606	0								4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	4	Karratha, Western Australia, Australia	AS	AS08	5540	-20.739	116.843	11430566	20250506030000	https://www.miragenews.com/karratha-housing-surge-31-new-homes-unveiled-1454957/
1242003887	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	084	084	08	2	7.0	1	1	1	1.57618213660246	0								4	Kununurra, Western Australia, Australia	AS	AS08	40202	-15.7781	128.744	-1582500	4	Kununurra, Western Australia, Australia	AS	AS08	40202	-15.7781	128.744	-1582500	20250506030000	https://www.queenslandcountrylife.com.au/story/8958477/angus-on-ice-2025-frozen-genetics-sale-results-and-top-price/
1242003888	20250506	202505	2025	2025.3452											AUS	AUSTRALIA	AUS								1	084	084	08	2	7.0	4	1	4	1.57618213660246	0								4	Kununurra, Western Australia, Australia	AS	AS08	40202	-15.7781	128.744	-1582500	1	New Zealand	NZ	NZ		-42	174	NZ	20250506030000	https://www.queenslandcountrylife.com.au/story/8958477/angus-on-ice-2025-frozen-genetics-sale-results-and-top-price/
1242003889	20250506	202505	2025	2025.3452											BGD	BANGLADESH	BGD								0	036	036	03	1	4.0	5	1	5	-2.61941448382127	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250506030000	https://asianews.network/air-purifiers-for-dhaka-hope-or-hype/
1242003890	20250506	202505	2025	2025.3452											BGD	BANGLADESH	BGD								0	040	040	04	1	1.0	5	1	5	-2.61941448382127	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20250506030000	https://asianews.network/air-purifiers-for-dhaka-hope-or-hype/
1242003891	20250506	202505	2025	2025.3452											BUS	INDUSTRY						BUS			0	040	040	04	1	1.0	5	1	5	-0.21344717182498	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20250506030000	http://www.ctgtribune.com/d312/khfi.htm
1242003892	20250506	202505	2025	2025.3452											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	3.01204819277109	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20250506030000	https://www.scoop.co.nz/stories/BU2505/S00084/petdirect-appoints-chief-veterinary-officer-to-lead-growth-of-nzs-leading-online-prescription-pet-pharmacy.htm
1242003893	20250506	202505	2025	2025.3452											BUS	TRADER						BUS			1	051	051	05	1	3.4	10	1	10	3.64025695931477	0								4	Ambala, Haryana, India	IN	IN10	17831	30.3783	76.7808	-2088644	4	Ambala, Haryana, India	IN	IN10	17831	30.3783	76.7808	-2088644	20250506030000	https://www.livemint.com/market/stock-market-news/nifty-50-sensex-today-what-to-expect-from-indian-stock-market-in-trade-on-may-6-amid-india-pakistan-conflict-11746495785513.html
1242003894	20250506	202505	2025	2025.3452											CAN	OTTAWA	CAN								1	040	040	04	1	1.0	8	1	8	-1.68269230769231	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506030000	https://www.theglobeandmail.com/politics/article-conservative-mps-gather-in-ottawa-to-discuss-next-steps-analyze/
1242003895	20250506	202505	2025	2025.3452											CAN	OTTAWA	CAN								1	042	042	04	1	1.9	6	1	6	-1.68269230769231	0								4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	4	Battle River, Saskatchewan, Canada	CA	CA11	154724	52.7	-108.25	-560765	20250506030000	https://www.theglobeandmail.com/politics/article-conservative-mps-gather-in-ottawa-to-discuss-next-steps-analyze/
1242003896	20250506	202505	2025	2025.3452											CAN	CANADA	CAN								0	130	130	13	3	-4.4	4	1	4	0.45146726862302	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250506030000	https://calgaryherald.com:443/opinion/columnists/braid-first-danielle-smith-premier-vote-alberta-separation
1242003897	20250506	202505	2025	2025.3452											CAN	ALBERTA	CAN								0	130	130	13	3	-4.4	6	1	6	0.45146726862302	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250506030000	https://calgaryherald.com:443/opinion/columnists/braid-first-danielle-smith-premier-vote-alberta-separation
1242003898	20250506	202505	2025	2025.3452											CHE	BALE	CHE								0	020	020	02	1	3.0	10	1	10	-0.56657223796034	0								5	North Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1667	-1.5	-2604430	5	North Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1667	-1.5	-2604430	20250506030000	https://www.fwi.co.uk/machinery/farm-maintenance/workshop-skills/workshop-legends-articulated-tractor-king-john-nicholson
1242003899	20250506	202505	2025	2025.3452											CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	0.27397260273973	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250506030000	https://indianexpress.com/article/world/pulitzer-prize-2025-nyt-reuters-fentanyl-full-list-of-winners-9984918/
1242003900	20250506	202505	2025	2025.3452											COP	DEPUTY						COP			0	036	036	03	1	4.0	3	1	3	1.1965811965812	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250506030000	https://www.centralwesterndaily.com.au/story/8959587/liberals-call-for-gender-quotas-after-landslide-defeat/
1242003901	20250506	202505	2025	2025.3452											COP	PRISON						COP			0	040	040	04	1	1.0	10	1	10	-2.13333333333333	0								3	Alcatraz, California, United States	US	USCA	CA075	37.8269	-122.423	1657175	3	Alcatraz, California, United States	US	USCA	CA075	37.8269	-122.423	1657175	20250506030000	https://www.cbsnews.com/sacramento/news/trump-alcaztraz-reopening-plan-newsom-response/
1242003902	20250506	202505	2025	2025.3452											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-7.17703349282297	0								3	Richland, Washington, United States	US	USWA	WA005	46.2857	-119.284	1513395	3	Richland, Washington, United States	US	USWA	WA005	46.2857	-119.284	1513395	20250506030000	https://mynorthwest.com/crime_blotter/kennewick-dui-crash/4083960
1242003903	20250506	202505	2025	2025.3452											CVL	TOURIST						CVL			1	020	020	02	1	3.0	4	1	4	2.0997375328084	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250506030000	https://www.yahoo.com/news/travelers-highlight-route-66-economic-233418660.html
1242003904	20250506	202505	2025	2025.3452											CVL	TOURIST						CVL			1	020	020	02	1	3.0	6	1	6	2.0997375328084	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250506030000	https://www.yahoo.com/news/travelers-highlight-route-66-economic-233418660.html
1242003905	20250506	202505	2025	2025.3452											CVL	VOTER						CVL			0	051	051	05	1	3.4	5	1	5	-1.42630744849446	0								2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20250506030000	https://lasvegassun.com/news/2025/may/05/nevada-ag-aaron-ford-joins-opposition-to-trumps-ti/
1242003906	20250506	202505	2025	2025.3452											CVL	IMMIGRANT						CVL			0	174	174	17	4	-5.0	3	1	3	-4.55357142857143	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250506030000	https://www.yahoo.com/news/baumgartner-crapo-other-nw-lawmakers-021200171.html
1242003907	20250506	202505	2025	2025.3452											DEU	BERLIN	DEU								1	190	190	19	4	-10.0	10	1	10	-4	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20250506030000	https://www.newdelhitimes.com/berlin-still-bears-scars-80-years-after-pivotal-battle-that-sealed-the-defeat-of-nazi-germany/
1242003908	20250506	202505	2025	2025.3452											EDU	COLLEGE						EDU			1	036	036	03	1	4.0	2	1	2	5.20833333333334	0								3	College Of The Canyons, California, United States	US	USCA		34.4039	-118.57	1744931	3	Santa Clarita, California, United States	US	USCA		34.3917	-118.543	1662338	20250506030000	https://scvnews.com/may-10-coc-to-host-scv-book-festival/
1242003909	20250506	202505	2025	2025.3452											EDUCOP	SCHOOL						EDU	COP		1	190	190	19	4	-10.0	5	1	5	-11.6751269035533	0								0								0								20250506030000	https://www.mcall.com/2025/05/05/allentown-harrison-morton-school-shots-fired-air-man-fought-security/
1242003910	20250506	202505	2025	2025.3452											GOV	ADMINISTRATION						GOV			0	014	014	01	1	0.0	6	1	6	-2.98416565164434	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506030000	https://www.dailyeasternnews.com/2025/05/05/charleston-community-holds-speeches-at-may-day-protest/
1242003911	20250506	202505	2025	2025.3452											GOV	GOVERNOR						GOV			0	020	020	02	1	3.0	2	1	2	-3.51351351351352	0								3	Davidson County, Tennessee, United States	US	USTN		36.1501	-86.7833	1639737	3	Davidson County, Tennessee, United States	US	USTN		36.1501	-86.7833	1639737	20250506030000	https://www.yahoo.com/news/state-lawmakers-react-ice-activity-001001125.html
1242003912	20250506	202505	2025	2025.3452											GOV	GOVERNOR						GOV			0	020	020	02	1	3.0	8	1	8	-3.51351351351352	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250506030000	https://www.yahoo.com/news/state-lawmakers-react-ice-activity-001001125.html
1242003913	20250506	202505	2025	2025.3452											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	10	1	10	-1.80221811460259	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20250506030000	https://www.amnesty.org.au/understanding-our-shared-history/
1242003914	20250506	202505	2025	2025.3452											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	3	1	3	1.34158926728587	0								4	Rangers Valley, New South Wales, Australia	AS	AS02	5096	-29.5167	151.75	-1596795	4	Rangers Valley, New South Wales, Australia	AS	AS02	5096	-29.5167	151.75	-1596795	20250506030000	https://www.queenslandcountrylife.com.au/story/8959058/angus-forum-guests-explore-historic-new-england-angus-production/
1242003915	20250506	202505	2025	2025.3452											GOV	EMBASSY						GOV			1	042	042	04	1	1.9	4	1	4	6.57439446366783	0								4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	4	Stalingrad, Volgogradskaya Oblast', Russia	RS	RS84	25113	48.8047	44.5858	-3034353	20250506030000	https://www.thehindu.com/news/national/odisha/russian-embassy-invites-naveen-patnaik-to-reception-marking-victory-in-great-patriotic-war/article69541622.ece
1242003916	20250506	202505	2025	2025.3452											GOV	MINIST						GOV			1	042	042	04	1	1.9	8	1	8	-2.77777777777778	0								4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20250506030000	https://indianexpress.com/article/opinion/editorials/stirring-passions-over-water-is-unwise-punjab-and-haryana-should-settle-their-differences-9984576/
1242003917	20250506	202505	2025	2025.3452											GOV	ADMINISTRATION						GOV			0	1124	112	11	3	-2.0	6	1	6	-2.98416565164434	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20250506030000	https://www.dailyeasternnews.com/2025/05/05/charleston-community-holds-speeches-at-may-day-protest/
1242003918	20250506	202505	2025	2025.3452											GOV	GOVERNMENT						GOV			0	161	161	16	4	-4.0	3	1	3	-0.202429149797571	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20250506030000	https://journalstar.com/news/state-regional/government-politics/article_6cb5469f-a3b0-4291-a25f-6680d32fdcff.html
1242003919	20250506	202505	2025	2025.3452											IGOUNOGOV	THE UN		UNO				IGO	GOV		1	040	040	04	1	1.0	10	1	10	-5.04731861198738	0								4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	4	Pahalgam, Jammu and Kashmir, India	IN	IN12	72789	34.0333	75.3333	-2106704	20250506030000	https://www.thehindu.com/news/national/pahalgam-terror-attack-live-updates-may-6-2025/article69543511.ece
