1242002034	20240506	202405	2024	2024.3452	BUS	COMPANY						BUS													0	084	084	08	2	7.0	5	1	5	-0.73529411764706	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20250506024500	https://www.fool.ca/2025/05/05/the-smartest-canadian-stock-to-buy-with-3000-right-now/
1242002035	20240506	202405	2024	2024.3452	EDU	STUDENT						EDU			ISR	ISRAEL	ISR								0	0841	084	08	2	7.0	2	1	2	-8.49358974358979	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002036	20240506	202405	2024	2024.3452	EDU	STUDENT						EDU			ISR	ISRAEL	ISR								0	0841	084	08	2	7.0	1	1	1	-8.49358974358979	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002037	20240506	202405	2024	2024.3452	EDU	STUDENT						EDU			PSE	GAZA	PSE								0	0841	084	08	2	7.0	1	1	1	-8.49358974358979	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002038	20240506	202405	2024	2024.3452	ISRLEG	ISRAEL	ISR					LEG			JUD	LAWYER						JUD			0	145	145	14	3	-7.5	1	1	1	-8.49358974358979	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002039	20240506	202405	2024	2024.3452	JUD	LAWYER						JUD			ISRLEG	ISRAEL	ISR					LEG			0	175	175	17	4	-9.0	1	1	1	-8.49358974358979	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002040	20240506	202405	2024	2024.3452	JUD	LAWYER						JUD			LEG	CONGRESSWOMAN						LEG			0	175	175	17	4	-9.0	4	1	4	-8.49358974358979	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002041	20240506	202405	2024	2024.3452	JUD	LAWYER						JUD			OPPEDU	STUDENT PROTESTER						OPP	EDU		0	120	120	12	3	-4.0	3	1	3	-8.49358974358979	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002042	20240506	202405	2024	2024.3452	LEG	CONGRESSWOMAN						LEG			JUD	LAWYER						JUD			0	145	145	14	3	-7.5	4	1	4	-8.49358974358979	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250506024500	https://grenadachronicle.com/michigan-drops-charges-against-pro-palestine-us-student-protesters/
1242002043	20240506	202405	2024	2024.3452	SPY	INTELLIGENCE						SPY			CHN	CHINA	CHN								1	010	010	01	1	0.0	6	3	6	-3.65895671220692	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250506024500	https://economictimes.indiatimes.com/news/international/world-news/chinas-expanding-global-espionage-network-under-scrutiny/articleshow/120915392.cms
