1243209200	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								CHE	SWITZERLAND	CHE								1	0353	035	03	1	7.0	1	1	1	0.39370078740157	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209201	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHE	GENEVA	CHE								1	0353	035	03	1	7.0	12	1	9	0.39370078740157	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209202	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHE	GENEVA	CHE								0	0353	035	03	1	7.0	2	1	2	0.39370078740157	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209203	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								CHE	GENEVA	CHE								1	051	051	05	1	3.4	4	1	4	0.39370078740157	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209204	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								CHE	GENEVA	CHE								1	051	051	05	1	3.4	1	1	1	0.39370078740157	4	Lake Geneva, Switzerland (general), Switzerland	SZ	SZ00	16329	46.4443	6.54199	-2552150	4	Lake Geneva, Switzerland (general), Switzerland	SZ	SZ00	16329	46.4443	6.54199	-2552150	4	Lake Geneva, Switzerland (general), Switzerland	SZ	SZ00	16329	46.4443	6.54199	-2552150	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209205	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								CHEPTY	SWISS	CHE								0	043	043	04	1	2.8	5	1	5	0.39370078740157	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Cologny, Genè, Switzerland	SZ	SZ07	16329	46.2167	6.2	-2551647	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209206	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								CHEPTY	SWITZERLAND	CHE								0	043	043	04	1	2.8	2	1	2	0.39370078740157	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Cologny, Genè, Switzerland	SZ	SZ07	16329	46.2167	6.2	-2551647	4	Cologny, Genè, Switzerland	SZ	SZ07	16329	46.2167	6.2	-2551647	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209207	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								CHEPTY	SWITZERLAND	CHE								0	043	043	04	1	2.8	1	1	1	0.39370078740157	4	Lake Geneva, Switzerland (general), Switzerland	SZ	SZ00	16329	46.4443	6.54199	-2552150	4	Lake Geneva, Switzerland (general), Switzerland	SZ	SZ00	16329	46.4443	6.54199	-2552150	4	Lake Geneva, Switzerland (general), Switzerland	SZ	SZ00	16329	46.4443	6.54199	-2552150	20250512010000	https://www.rte.ie/news/world/2025/0512/1512326-us-china-trade/
1243209208	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	042	042	04	1	1.9	2	1	1	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209209	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	042	042	04	1	1.9	4	1	2	5.79591836734694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209210	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHNGOV	CHINESE	CHN					GOV			1	043	043	04	1	2.8	14	1	8	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209211	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			0	043	043	04	1	2.8	1	1	1	5.79591836734694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209212	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	043	043	04	1	2.8	1	1	1	5.79591836734694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209213	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								CHNGOVMED	CHINA	CHN					GOV	MED		0	010	010	01	1	0.0	4	1	4	0.80753701211306	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://www.thenews.com.pk/print/1310755-washington-hails-substantive-progress-after-trade-talks-with-china
1243209214	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								COLGOV	COLOMBIA	COL					GOV			0	042	042	04	1	1.9	8	1	8	2.58397932816537	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	http://www.ctgtribune.com/n0b5ffo/dmtx.htm
1243209215	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								COLGOV	COLOMBIA	COL					GOV			0	042	042	04	1	1.9	2	1	2	2.58397932816537	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	4	Gabriel Garcia Marquez, Arauca, Colombia	CO	CO03	13472	6.91083	-71.8322	6299006	20250512010000	http://www.ctgtribune.com/n0b5ffo/dmtx.htm
1243209216	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								CVL	TOURIST						CVL			0	043	043	04	1	2.8	10	1	10	4.70679012345679	4	Qinghai, Guizhou, China	CH	CH18	13069	25.8083	106.075	-3836054	4	Qinghai, Guizhou, China	CH	CH18	13069	25.8083	106.075	-3836054	4	Qinghai, Guizhou, China	CH	CH18	13069	25.8083	106.075	-3836054	20250512010000	http://www.ctgtribune.com/list_apjfjg/5x18f.html
1243209217	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								EDU	COLLEGE						EDU			0	010	010	01	1	0.0	2	1	2	3.20754716981132	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20250512010000	http://www.ctgtribune.com/ncsiqta/i25.htm
1243209218	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								GOV	PREMIER						GOV			1	010	010	01	1	0.0	5	1	5	-0.22075055187637	4	Amasra, Bartin Ili, Turkey	TU	TU87	27601	41.7463	32.3863	-735236	4	Amasra, Bartin Ili, Turkey	TU	TU87	27601	41.7463	32.3863	-735236	4	Amasra, Bartin Ili, Turkey	TU	TU87	27601	41.7463	32.3863	-735236	20250512010000	http://www.ctgtribune.com/2h5/xyi.html
1243209219	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								GOV	PREMIER						GOV			1	010	010	01	1	0.0	2	1	2	-0.22075055187637	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Amasra, Bartin Ili, Turkey	TU	TU87	27601	41.7463	32.3863	-735236	4	Amasra, Bartin Ili, Turkey	TU	TU87	27601	41.7463	32.3863	-735236	20250512010000	http://www.ctgtribune.com/2h5/xyi.html
1243209220	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								GOV	PREMIER						GOV			1	010	010	01	1	0.0	7	1	7	-0.22075055187637	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250512010000	http://www.ctgtribune.com/2h5/xyi.html
1243209221	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								GOV	PREMIER						GOV			0	017	017	01	1	0.0	1	1	1	4.76190476190476	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20250512010000	http://www.ctgtribune.com/z5tmx9j/20250512/9929056.htm
1243209222	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								GOV	PREMIER						GOV			0	017	017	01	1	0.0	7	1	7	4.76190476190476	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	20250512010000	http://www.ctgtribune.com/z5tmx9j/20250512/9929056.htm
1243209223	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								GOV	MINIST OF INTERIOR						GOV			1	040	040	04	1	1.0	2	1	2	4.6195652173913	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://www.thenews.com.pk/print/1310769-pakistan-china-vow-to-strengthen-friendly-ties-with-afghanistan
1243209224	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								GOV	MINIST OF FOREIGN AFFAIRS						GOV			1	040	040	04	1	1.0	3	1	3	4.6195652173913	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://www.thenews.com.pk/print/1310769-pakistan-china-vow-to-strengthen-friendly-ties-with-afghanistan
1243209225	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								GOV	MINIST						GOV			1	042	042	04	1	1.9	8	1	2	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209226	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								GOV	PREMIER						GOV			0	042	042	04	1	1.9	8	1	8	4.76190476190476	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Xuexiang, Jiangsu, China	CH	CH04	13148	31.1215	120.794	10633752	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	20250512010000	http://www.ctgtribune.com/z5tmx9j/20250512/9929056.htm
1243209227	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								HUN	HUNGARY	HUN								0	010	010	01	1	0.0	2	1	2	5.79591836734694	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209228	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								HUN	HUNGARY	HUN								0	010	010	01	1	0.0	2	1	2	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209229	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								HUN	HUNGARY	HUN								0	010	010	01	1	0.0	4	1	4	5.79591836734694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209230	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								HUN	HUNGARY	HUN								0	017	017	01	1	0.0	1	1	1	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209231	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								HUN	HUNGARY	HUN								0	017	017	01	1	0.0	1	1	1	5.79591836734694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209232	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								HUN	HUNGARIAN	HUN								1	042	042	04	1	1.9	2	1	1	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209233	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								HUN	HUNGARY	HUN								1	043	043	04	1	2.8	2	1	1	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209234	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								HUN	HUNGARY	HUN								1	043	043	04	1	2.8	4	1	1	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209235	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								HUN	HUNGARY	HUN								0	043	043	04	1	2.8	1	1	1	5.79591836734694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209236	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								HUN	HUNGARY	HUN								1	043	043	04	1	2.8	1	1	1	5.79591836734694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209237	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								IGOSEAASN	ASEAN	SEA	ASN				IGO			0	050	050	05	1	3.5	3	1	3	4.76190476190476	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	20250512010000	http://www.ctgtribune.com/z5tmx9j/20250512/9929056.htm
1243209238	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								MEX	MEXICAN	MEX								0	010	010	01	1	0.0	1	1	1	4.76190476190476	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	20250512010000	http://www.ctgtribune.com/z5tmx9j/20250512/9929056.htm
1243209239	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								MEX	MEXICAN	MEX								0	010	010	01	1	0.0	1	1	1	4.76190476190476	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	4	Wuzhen, Hubei, China	CH	CH12	13129	31.6836	112.004	-1931252	20250512010000	http://www.ctgtribune.com/z5tmx9j/20250512/9929056.htm
1243209240	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								MIL	CARRIER						MIL			0	010	010	01	1	0.0	2	1	2	-1.92678227360309	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	20250512010000	https://www.thenews.com.pk/print/1310766-how-paf-destroyed-india-s-2-s400-air-defence-systems
1243209241	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								MIL	CARRIER						MIL			0	010	010	01	1	0.0	6	1	6	-1.92678227360309	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	4	Chengdu, Sichuan, China	CH	CH32	13270	30.6667	104.067	-1900349	1	Germany	GM	GM		51.5	10.5	GM	20250512010000	https://www.thenews.com.pk/print/1310766-how-paf-destroyed-india-s-2-s400-air-defence-systems
1243209242	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								PSE	GAZA	PSE								0	050	050	05	1	3.5	1	1	1	-0.51694428489374	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250512010000	https://calgarysun.com/news/world/trump-ukraine-push-challenge-putin
1243209243	20250512	202505	2025	2025.3616	CHN	BEIJING	CHN								RUS	MOSCOW	RUS								0	030	030	03	1	4.0	7	1	7	-1.21951219512195	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://www.kyivpost.com/post/52439
1243209244	20250512	202505	2025	2025.3616	CHN	BEIJING	CHN								RUS	MOSCOW	RUS								0	030	030	03	1	4.0	1	1	1	-1.21951219512195	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20250512010000	https://www.kyivpost.com/post/52439
1243209245	20250512	202505	2025	2025.3616	CHN	CHINESE	CHN								SGP	SINGAPORE	SGP								0	042	042	04	1	1.9	7	1	7	5.31645569620253	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250512010000	https://collider.com/best-rom-coms-last-25-years-ranked/
1243209246	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	1.28690386071158	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://calgarysun.com/business/us-china-cite-substantial-progress-geneva-trade-talks
1243209247	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	THE US	USA								0	013	013	01	1	0.4	2	1	2	0.80753701211306	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://www.thenews.com.pk/print/1310755-washington-hails-substantive-progress-after-trade-talks-with-china
1243209248	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	1.28690386071158	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250512010000	https://calgarysun.com/business/us-china-cite-substantial-progress-geneva-trade-talks
1243209249	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	-1.21951219512195	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://www.kyivpost.com/post/52439
1243209250	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	040	040	04	1	1.0	8	1	8	-1.21951219512195	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	Switzerland	SZ	SZ		47	8	SZ	20250512010000	https://www.kyivpost.com/post/52439
1243209251	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	0.80753701211306	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250512010000	https://www.thenews.com.pk/print/1310755-washington-hails-substantive-progress-after-trade-talks-with-china
1243209252	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	0.80753701211306	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250512010000	https://www.thenews.com.pk/print/1310755-washington-hails-substantive-progress-after-trade-talks-with-china
1243209253	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	WASHINGTON	USA								1	046	046	04	1	7.0	8	1	8	0.80753701211306	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Lifeng, Guangdong, China	CH	CH30	13047	23.7822	116.151	9198279	20250512010000	https://www.thenews.com.pk/print/1310755-washington-hails-substantive-progress-after-trade-talks-with-china
1243209254	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	7.69230769230769	1	China	CH	CH		35	105	CH	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20250512010000	https://www.msnbc.com/weekends-with-alex-witt/watch/white-house-says-trade-talks-with-china-were-productive-239340101821
1243209255	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								USA	THE US	USA								1	046	046	04	1	7.0	10	1	10	0.40816326530612	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	Switzerland	SZ	SZ		47	8	SZ	20250512010000	https://www.businesstimes.com.sg/companies-markets/energy-commodities/gold-falls-trade-talks-easing-tensions-affect-haven-demand
1243209256	20250512	202505	2025	2025.3616	CHN	CHINA	CHN								tib	TIBETAN			tib						0	042	042	04	1	1.9	4	1	4	4.70679012345679	4	Qinghai, Guizhou, China	CH	CH18	13069	25.8083	106.075	-3836054	4	Yushu, Jilin, China	CH	CH05	13168	44.8	126.533	-1937666	4	Yushu, Jilin, China	CH	CH05	13168	44.8	126.533	-1937666	20250512010000	http://www.ctgtribune.com/list_apjfjg/5x18f.html
1243209257	20250512	202505	2025	2025.3616	CHNGOV	CHINESE	CHN					GOV			CHN	CHINA	CHN								0	010	010	01	1	0.0	6	1	6	5.79591836734694	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209258	20250512	202505	2025	2025.3616	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								1	042	042	04	1	1.9	14	1	8	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
1243209259	20250512	202505	2025	2025.3616	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	042	042	04	1	1.9	1	1	1	5.79591836734694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20250512010000	http://www.ctgtribune.com/9oe/qua.htm
