1243835905	20250507	202505	2025	2025.3479	MEX	MEXICO	MEX								GOV	ADMINISTRATION						GOV			1	192	192	19	4	-9.5	2	1	2	-6.64739884393064	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	20250514174500	https://www.nydailynews.com/2025/05/14/el-chapo-relatives-trump-secret-deal/
1243835906	20250507	202505	2025	2025.3479	MEX	MEXICO	MEX								GOV	ADMINISTRATION						GOV			1	192	192	19	4	-9.5	2	1	2	-6.64739884393064	4	Sinaloa, Tabasco, Mexico	MX	MX27		18.4917	-93.75	6226960	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20250514174500	https://www.nydailynews.com/2025/05/14/el-chapo-relatives-trump-secret-deal/
1243835907	20250507	202505	2025	2025.3479	USA	WASHINGTON	USA																		0	051	051	05	1	3.4	5	1	5	0.29585798816569	3	Rock Creek, Texas, United States	US	USTX	TX309	31.6671	-97.2417	1380447	0								3	Rock Creek, Texas, United States	US	USTX		31.6671	-97.2417	1380447	20250514174500	https://www.forbes.com/sites/mollybohannon/2025/05/14/rfk-jr-says-americans-shouldnt-take-medical-advice-from-him/
1243835908	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	4	1	4	-7.65765765765765	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	0								3	Joppatowne High School, Maryland, United States	US	USMD		39.4146	-76.3514	1698759	20250514174500	https://www.yahoo.com/news/trial-teen-charged-maryland-high-172100224.html
1243835909	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	4	1	4	-7.65765765765765	3	Joppatowne High School, Maryland, United States	US	USMD	MD025	39.4146	-76.3514	1698759	0								3	Joppatowne High School, Maryland, United States	US	USMD		39.4146	-76.3514	1698759	20250514174500	https://www.yahoo.com/news/trial-teen-charged-maryland-high-172100224.html
1243835910	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	062	062	06	2	7.4	1	1	1	-2.94117647058824	3	Douglas County, Wisconsin, United States	US	USWI	WI031	46.4333	-91.9002	1581075	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Douglas County, Wisconsin, United States	US	USWI		46.4333	-91.9002	1581075	20250514174500	https://www.wispolitics.com/2025/marsys-law-for-wisconsin-collaborates-with-douglas-county-district-attorneys-office-and-wisconsin-department-of-justice-to-map-victims-journeys-through-the-criminal-justice-process/
1243835911	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								CRM	CRIMINAL						CRM			1	062	062	06	2	7.4	1	1	1	-2.94117647058824	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Douglas County, Wisconsin, United States	US	USWI		46.4333	-91.9002	1581075	3	Douglas County, Wisconsin, United States	US	USWI		46.4333	-91.9002	1581075	20250514174500	https://www.wispolitics.com/2025/marsys-law-for-wisconsin-collaborates-with-douglas-county-district-attorneys-office-and-wisconsin-department-of-justice-to-map-victims-journeys-through-the-criminal-justice-process/
1243835912	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	173	173	17	4	-5.0	2	1	2	-7.65765765765765	3	Baltimore, Maryland, United States	US	USMD	MD510	39.2904	-76.6122	597040	3	Joppatowne High School, Maryland, United States	US	USMD		39.4146	-76.3514	1698759	3	Joppatowne High School, Maryland, United States	US	USMD		39.4146	-76.3514	1698759	20250514174500	https://www.yahoo.com/news/trial-teen-charged-maryland-high-172100224.html
1243835913	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	193	193	19	4	-10.0	2	1	2	-7.65765765765765	3	Joppatowne High School, Maryland, United States	US	USMD	MD025	39.4146	-76.3514	1698759	3	Joppatowne High School, Maryland, United States	US	USMD		39.4146	-76.3514	1698759	3	Joppatowne High School, Maryland, United States	US	USMD		39.4146	-76.3514	1698759	20250514174500	https://www.yahoo.com/news/trial-teen-charged-maryland-high-172100224.html
1243835914	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								ITA	ROME	ITA								1	013	013	01	1	0.4	1	1	1	-0.82758620689655	3	Catholic Theological Union, Illinois, United States	US	USIL	IL031	41.7978	-87.585	1826518	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	3	Catholic Theological Union, Illinois, United States	US	USIL		41.7978	-87.585	1826518	20250514174500	https://www.newsday.com/long-island/religion/pope-leo-xiv-catholics-president-v4dfskyc
1243835915	20250507	202505	2025	2025.3479	USA	UNITED STATES	USA								ITA	ROME	ITA								1	013	013	01	1	0.4	1	1	1	-0.82758620689655	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	El Salvador	ES	ES		13.833333	-88.916667	ES	20250514174500	https://www.newsday.com/long-island/religion/pope-leo-xiv-catholics-president-v4dfskyc
1243835916	20250507	202505	2025	2025.3479	USA	NEW YORK	USA								ITA	ROME	ITA								1	013	013	01	1	0.4	6	1	6	-0.82758620689655	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	1	Venezuela	VE	VE		8	-66	VE	20250514174500	https://www.newsday.com/long-island/religion/pope-leo-xiv-catholics-president-v4dfskyc
1243835917	20250507	202505	2025	2025.3479	USA	WISCONSIN	USA								JUD	ATTORNEY						JUD			1	062	062	06	2	7.4	7	1	7	-2.94117647058824	3	Douglas County, Wisconsin, United States	US	USWI	WI031	46.4333	-91.9002	1581075	3	Douglas County, Wisconsin, United States	US	USWI		46.4333	-91.9002	1581075	3	Douglas County, Wisconsin, United States	US	USWI		46.4333	-91.9002	1581075	20250514174500	https://www.wispolitics.com/2025/marsys-law-for-wisconsin-collaborates-with-douglas-county-district-attorneys-office-and-wisconsin-department-of-justice-to-map-victims-journeys-through-the-criminal-justice-process/
1243835918	20250507	202505	2025	2025.3479	USA	WISCONSIN	USA								JUD	ATTORNEY						JUD			1	062	062	06	2	7.4	1	1	1	-2.94117647058824	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Douglas County, Wisconsin, United States	US	USWI		46.4333	-91.9002	1581075	3	Douglas County, Wisconsin, United States	US	USWI		46.4333	-91.9002	1581075	20250514174500	https://www.wispolitics.com/2025/marsys-law-for-wisconsin-collaborates-with-douglas-county-district-attorneys-office-and-wisconsin-department-of-justice-to-map-victims-journeys-through-the-criminal-justice-process/
1243835919	20250507	202505	2025	2025.3479	USAGOV	UNITED STATES	USA					GOV													0	010	010	01	1	0.0	4	1	4	-4.76848652384243	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250514174500	https://www.progressive-charlestown.com/2025/05/internal-va-emails-reveal-how-trump.html
1243835920	20250507	202505	2025	2025.3479	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	-4.76848652384243	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250514174500	https://www.progressive-charlestown.com/2025/05/internal-va-emails-reveal-how-trump.html
1243835921	20250513	202505	2025	2025.3644	GOV	MINIST OF FOREIGN AFFAIRS						GOV			CHN	CHINA	CHN								1	051	051	05	1	3.4	2	1	2	-1.69971671388102	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20250514174500	https://www.taipeitimes.com/News/world/archives/2025/05/15/2003836936
1243835922	20250513	202505	2025	2025.3644	MED	TELEVISION						MED													1	193	193	19	4	-10.0	6	1	6	-6.02409638554217	1	Bangladesh	BG	BG		24	90	BG	0								1	Bangladesh	BG	BG		24	90	BG	20250514174500	https://thebangladeshtoday.com/?p=28572
1243835923	20250513	202505	2025	2025.3644	MED	TELEVISION						MED			BGD	BANGLADESH	BGD								1	193	193	19	4	-10.0	4	1	4	-6.02409638554217	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20250514174500	https://thebangladeshtoday.com/?p=28572
1243835924	20250513	202505	2025	2025.3644	NGA	NIGERIA	NGA																		1	010	010	01	1	0.0	2	1	2	-9.75609756097556	4	Arewa, Oyo, Nigeria	NI	NI32	191213	7.53333	3.80472	387630	0								4	Arewa, Oyo, Nigeria	NI	NI32	191213	7.53333	3.80472	387630	20250514174500	https://thesun.ng/protest-over-call-for-sgfs-suspension/
1243835925	20250513	202505	2025	2025.3644	PAK	ISLAMABAD	PAK								MIL	BORDER GUARD						MIL			1	080	080	08	2	5.0	5	1	5	-1.69971671388102	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20250514174500	https://www.taipeitimes.com/News/world/archives/2025/05/15/2003836936
1243835926	20250514	202505	2025	2025.3671											AFG	AFGHANISTAN	AFG								1	0841	084	08	2	7.0	2	1	2	-1.64473684210526	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20250514174500	https://www.thetimes.com/uk/defence/article/royal-navy-commander-removed-weeks-into-job-over-sexual-allegations-fnrnw9zwf
1243835927	20250514	202505	2025	2025.3671											AFRJUD	AFRICA	AFR					JUD			1	112	112	11	3	-2.0	6	1	6	-9.52380952380952	0								4	Boksburg, Gauteng, South Africa	SF	SF06	77339	-26.215	28.2547	-1212967	4	Boksburg, Gauteng, South Africa	SF	SF06	77339	-26.215	28.2547	-1212967	20250514174500	https://www.ewn.co.za/2025/05/14/aunt-says-family-distraught-after-finding-out-niece-11-pregnant-after-rape
1243835928	20250514	202505	2025	2025.3671											AUS	MURRAY	AUS								1	042	042	04	1	1.9	3	1	3	-1.16279069767442	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250514174500	https://www.ckom.com/2025/05/14/murray-wood-2/
1243835929	20250514	202505	2025	2025.3671											BFA	BURKINA FASO	BFA								0	130	130	13	3	-4.4	10	1	10	0.25220680958386	0								4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	4	Ouagadougou, Kadiogo, Burkina Faso	UV	UV53	154478	12.3703	-1.52472	-1721728	20250514174500	https://cameroon-concord.com/politics-2/africa-will-not-kneel-traore-charts-new-path-for-burkina-faso-in-historic-rt-interview
1243835930	20250514	202505	2025	2025.3671											BUS	BUSINESS						BUS			1	046	046	04	1	7.0	10	1	10	-8.99280575539568	0								3	Camarillo, California, United States	US	USCA	CA111	34.2164	-119.038	1652682	3	Camarillo, California, United States	US	USCA	CA111	34.2164	-119.038	1652682	20250514174500	https://www.insideselfstorage.com/self-storage-industry-news/tenant-arrested-for-thefts-at-camarillo-ca-self-storage-facility
1243835931	20250514	202505	2025	2025.3671											BUS	INDUSTRY						BUS			1	154	154	15	4	-7.2	10	1	10	1.30081300813008	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20250514174500	https://www.roboticstomorrow.com/story/2025/05/are-humanoid-robots-coming-soon-to-the-construction-industry/24739/
1243835932	20250514	202505	2025	2025.3671											CAN	CANADIAN	CAN								1	042	042	04	1	1.9	12	1	10	3.55329949238579	0								4	Antigonish, Nova Scotia, Canada	CA	CA07	12626	45.6167	-61.9667	-560225	4	Antigonish, Nova Scotia, Canada	CA	CA07	12626	45.6167	-61.9667	-560225	20250514174500	https://www.989xfm.ca/royal-canadian-legion-antigonish-branch-59-is-hosting-the-royal-canadian-legion-nova-scotia-nunavut-command-57th-convention/
1243835933	20250514	202505	2025	2025.3671											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-0.80645161290323	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20250514174500	https://www.ckom.com/2025/05/14/980389/
1243835934	20250514	202505	2025	2025.3671											CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	3.55329949238579	0								4	Antigonish, Nova Scotia, Canada	CA	CA07	12626	45.6167	-61.9667	-560225	4	Antigonish, Nova Scotia, Canada	CA	CA07	12626	45.6167	-61.9667	-560225	20250514174500	https://www.989xfm.ca/royal-canadian-legion-antigonish-branch-59-is-hosting-the-royal-canadian-legion-nova-scotia-nunavut-command-57th-convention/
1243835935	20250514	202505	2025	2025.3671											CAN	HUDSON BAY	CAN								1	043	043	04	1	2.8	1	1	1	-1.96850393700788	0								4	Hudson Bay, Saskatchewan, Canada	CA	CA11	154724	52.85	-102.383	-566434	4	Hudson Bay, Saskatchewan, Canada	CA	CA11	154724	52.85	-102.383	-566434	20250514174500	https://www.blogto.com/eat_drink/2025/05/planta-bankruptcy/
1243835936	20250514	202505	2025	2025.3671											CAN	HUDSON BAY	CAN								1	043	043	04	1	2.8	7	1	7	-1.96850393700788	0								4	Hudson Bay, Saskatchewan, Canada	CA	CA11	154724	52.85	-102.383	-566434	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250514174500	https://www.blogto.com/eat_drink/2025/05/planta-bankruptcy/
1243835937	20250514	202505	2025	2025.3671											CAN	CANADIAN	CAN								1	046	046	04	1	7.0	2	1	2	3.55329949238579	0								4	Antigonish, Nova Scotia, Canada	CA	CA07	12626	45.6167	-61.9667	-560225	4	Antigonish, Nova Scotia, Canada	CA	CA07	12626	45.6167	-61.9667	-560225	20250514174500	https://www.989xfm.ca/royal-canadian-legion-antigonish-branch-59-is-hosting-the-royal-canadian-legion-nova-scotia-nunavut-command-57th-convention/
1243835938	20250514	202505	2025	2025.3671											CANGOV	ALBERTA	CAN					GOV			0	012	012	01	1	-0.4	6	1	6	0.13550135501355	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20250514174500	https://nationalpost.com/news/canada/maximize-existing-infrastructure-before-building-new-pipelines-guilbeault-says
1243835939	20250514	202505	2025	2025.3671											CHL	SANTIAGO	CHL								1	112	112	11	3	-2.0	10	1	10	-10.2189781021898	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20250514174500	https://www.wbtv.com/2025/05/14/man-accused-exposing-himself-woman-walking-charlotte-rail-trail-arrested-again/
1243835940	20250514	202505	2025	2025.3671											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	12	1	6	8.25688073394495	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514174500	https://purple.fr/diary/dinner-for-christian-louboutin-beauty-at-pierre-yovanovitch-gallery-in-nyc/
1243835941	20250514	202505	2025	2025.3671											COP	PRISON						COP			0	013	013	01	1	0.4	2	1	2	-4.82758620689656	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20250514174500	https://www.11alive.com/article/news/politics/marjorie-taylor-greene-call-for-derek-chauvin-pardon-georgia-naacp-response/85-98342348-66cc-4a22-9450-0f5d16bdf776
1243835942	20250514	202505	2025	2025.3671											COP	POLICE						COP			1	014	014	01	1	0.0	6	1	6	-6.54205607476635	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250514174500	https://www.yahoo.com/news/cassie-details-chaotic-aftermath-sean-170914518.html
1243835943	20250514	202505	2025	2025.3671											COP	POLICE						COP			0	030	030	03	1	4.0	2	1	2	-4.28571428571428	0								3	Cuyahoga Falls, Ohio, United States	US	USOH		41.1339	-81.4846	1048646	3	Cuyahoga Falls, Ohio, United States	US	USOH		41.1339	-81.4846	1048646	20250514174500	https://www.11alive.com/article/news/weird/springfield-township-raccoon-meth-pipe-traffic-stop-south-arlington-road-akron-woman-arrested-drug-charges/95-c10f42f4-744f-4d3f-acab-e3984e96f7c8
